id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization difficulty,manpower,tax
614,Asia,Siberia,Amur,forest,pagan,tundra,altai,fish,Djugdjur,7,1,1
615,Asia,Siberia,Amur,hill,pagan,tundra,altai,fur,Enkan,8,1,1
616,Asia,Siberia,Amur,forest,pagan,tundra,altai,fish,Okhotsk,6,1,2
617,Asia,Siberia,Amur,hill,pagan,tundra,altai,fur,Magadan,7,1,1
618,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,copper,Kolyma,9,1,1
619,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,fur,Chelekov,9,1,1
620,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,fur,Kamenkoie,8,1,1
621,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,fur,Korfa,9,1,1
622,Asia,Siberia,Kamchatka,hill,pagan,arctic,altai,fur,Palana,7,1,1
623,Asia,Siberia,Amur,hill,pagan,tundra,altai,naval_supplies,Tchumkan,7,1,2
624,Asia,Siberia,Amur,forest,pagan,tundra,altai,fur,Amgoun,7,1,1
625,Asia,Siberia,Amur,forest,confucian,tundra,manchu,fish,Bogorodsk,6,2,1
626,Asia,China,Manchuria,hill,confucian,tundra,manchu,fish,Vanin,7,2,1
627,Asia,Siberia,Amur,marsh,confucian,tundra,manchu,naval_supplies,Sofiisk,6,2,1
628,Asia,Siberia,Amur,marsh,confucian,tundra,manchu,fur,Amour,6,3,2
629,Asia,Siberia,Amur,hill,pagan,tundra,altai,fur,Tchekunda,6,1,2
630,Asia,Siberia,Baikal,plains,pagan,tundra,altai,fur,Boureia,7,1,2
631,Asia,Siberia,Baikal,plains,pagan,tundra,altai,fur,Ekimcan,7,1,3
632,Asia,Siberia,Baikal,forest,pagan,tundra,altai,fur,Nerchiinsk,6,1,3
633,Asia,Siberia,Baikal,forest,confucian,tundra,manchu,fur,Norsk,7,1,2
634,Asia,Siberia,Baikal,forest,confucian,tundra,manchu,fur,Birobidjan,7,3,2
635,Asia,China,Manchuria,plains,confucian,tundra,manchu,cloth,Heilongjiang,7,6,4
636,Asia,China,Manchuria,forest,confucian,tundra,manchu,fur,Viazemski,6,3,2
637,Asia,China,Manchuria,forest,confucian,tundra,manchu,fur,Sikhote,7,2,1
638,Asia,China,Manchuria,hill,confucian,tundra,manchu,iron,Nelma,7,2,1
639,Asia,China,Manchuria,hill,confucian,tundra,manchu,fish,Olga,7,2,1
640,Asia,China,Manchuria,forest,confucian,tundra,manchu,fish,Nakhodka,5,2,3
641,Asia,Korea,Joseon,plains,confucian,temperate,korean,grain,Kyongju,5,7,9
642,Asia,Korea,Joseon,hill,confucian,ncontinental,korean,chinaware,Yalu,9,8,13
643,Asia,China,Manchuria,hill,confucian,ncontinental,manchu,iron,Jilin,6,7,6
644,Asia,China,Manchuria,plains,confucian,ncontinental,manchu,spices,Baicheng,5,3,6
645,Asia,China,Manchuria,forest,confucian,ncontinental,mongol,cloth,Jehol,5,2,9
646,Asia,China,Manchuria,plains,confucian,ncontinental,han,fish,Liaotung,4,5,8
647,Asia,China,Peking,hill,confucian,temperate,han,grain,Liaoning,5,5,19
648,Asia,China,Peking,hill,confucian,ncontinental,han,wool,Hepei,6,4,9
649,Asia,China,Peking,plains,confucian,temperate,han,spices,Hebei,4,12,15
650,Asia,China,Peking,plains,confucian,temperate,han,grain,Shandong,5,6,10
651,Asia,China,Peking,plains,confucian,temperate,han,grain,Jinan,4,5,12
652,Asia,China,Shanghai,plains,confucian,temperate,han,grain,Jiangsu,9,8,15
653,Asia,China,Shanghai,plains,confucian,tropical,han,chinaware,Shanghai,9,8,18
654,Asia,China,Shanghai,forest,confucian,tropical,han,grain,Anhui,9,6,16
655,Asia,China,Shanghai,forest,confucian,tropical,han,fish,Zhejiang,9,6,15
656,Asia,China,Canton,forest,confucian,tropical,han,spices,Fujian,9,4,9
657,Asia,China,Canton,plains,confucian,tropical,han,chinaware,Kowloon,9,6,10
658,Asia,China,Canton,forest,confucian,tropical,han,chinaware,Guangzhou,9,5,8
659,Asia,China,Canton,plains,confucian,tropical,han,chinaware,Guangdong,9,5,19
660,Asia,China,Canton,forest,confucian,tropical,han,fish,Hainan,9,3,6
661,Asia,China,Canton,forest,confucian,tropical,zhuang,chinaware,Guangxi,9,4,9
662,Asia,Indochina,Annam,marsh,confucian,tropical,vietnamese,naval_supplies,Hanoi,5,6,11
663,Asia,Indochina,Annam,forest,confucian,tropical,vietnamese,fish,Tanh Noah,6,5,8
664,Asia,Indochina,Annam,hill,hindu,tropical,cham,chinaware,Da Nang,7,5,8
665,Asia,Indochina,Annam,forest,hindu,tropical,cham,fish,Da Lat,6,3,7
666,Asia,Indochina,Annam,marsh,buddhist,tropical,khmer,spices,Mekong Delta,6,4,7
667,Asia,Indochina,Siam,marsh,buddhist,tropical,khmer,ivory,Khmer,9,3,7
668,Asia,Indochina,Siam,forest,buddhist,tropical,khmer,naval_supplies,Cambodia,9,5,6
669,Asia,Indochina,Siam,forest,buddhist,tropical,thai,grain,Laos,9,3,7
670,Asia,Indochina,Siam,forest,buddhist,tropical,thai,chinaware,Bangkok,9,6,15
671,Asia,Indochina,Assam,hill,buddhist,tropical,bengali,naval_supplies,Chin,4,3,4
672,Asia,Indochina,Burma,hill,buddhist,tropical,bengali,copper,Tarakan,8,5,7
673,Asia,Indochina,Burma,marsh,buddhist,tropical,mon,spices,Irrawady,9,5,6
674,Asia,Indochina,Burma,forest,buddhist,tropical,mon,spices,Kwai,9,3,6
675,Asia,Indochina,Siam,forest,buddhist,tropical,thai,fish,Phuket,9,2,6
676,Asia,Indochina,Malaya,forest,buddhist,tropical,thai,fish,Perak,7,3,4
677,Asia,Indochina,Malaya,forest,hindu,tropical,malay,spices,Malacca,6,6,8
678,Asia,Indochina,Malaya,marsh,hindu,tropical,malay,fish,Johor,7,2,2
679,Asia,Indonesia,Ajeh,hill,sunni,tropical,malay,spices,Ajeh,6,5,7
680,Asia,Indonesia,Ajeh,marsh,buddhist,tropical,malay,naval_supplies,Riau,9,3,4
681,Asia,Indonesia,Sumatra,forest,buddhist,tropical,malay,gold,Jambi,5,4,4
682,Asia,Indonesia,Sumatra,marsh,buddhist,tropical,malay,copper,Palembang,5,4,5
683,Asia,Japan,Nippon,hill,shinto,ncontinental,japanese,fish,Ezochi,7,1,4
684,Asia,Japan,Nippon,hill,shinto,temperate,japanese,grain,Tohoku,5,6,14
685,Asia,Japan,Nippon,hill,shinto,temperate,japanese,grain,Kanto,3,8,18
686,Asia,Japan,Nippon,forest,shinto,temperate,japanese,gold,Kansai,3,8,18
687,Asia,Japan,Nippon,hill,shinto,temperate,japanese,fish,Shikoku,3,6,17
688,Asia,Japan,Nippon,forest,shinto,temperate,japanese,chinaware,Kyushu,3,8,19
689,Asia,China,Formosa,hill,pagan,tropical,han,chinaware,Taiwan,9,1,4
690,Asia,Indonesia,Lucon,marsh,pagan,tropical,malay,gold,Luzon,4,3,6
691,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,chinaware,Mindoro,5,3,5
692,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Samar,5,3,4
693,Asia,Indonesia,Lucon,hill,pagan,tropical,malay,spices,Mindanao,6,3,4
694,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Palawan,7,3,4
695,Asia,Indonesia,Borneo,hill,pagan,tropical,malay,spices,Sabah,4,3,3
696,Asia,Indonesia,Borneo,forest,sunni,tropical,malay,spices,Brunei,4,5,8
697,Asia,Indonesia,Borneo,forest,hindu,tropical,malay,naval_supplies,Sarawak,3,3,3
698,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,iron,Bandjarmasin,4,3,3
699,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,chinaware,Selatan,4,3,3
700,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,fish,Kalimantan,4,2,2
701,Asia,Indonesia,Java,hill,hindu,tropical,javan,spices,Sunda,3,4,7
702,Asia,Indonesia,Java,marsh,hindu,tropical,javan,sugar,Jakarta,3,5,1
703,Asia,Indonesia,Java,hill,hindu,tropical,javan,coffee,Bandung,3,6,7
704,Asia,Indonesia,Surabaya,hill,hindu,tropical,javan,coffee,Surabaja,3,6,8
705,Asia,Indonesia,Surabaya,marsh,hindu,tropical,javan,coffee,Bali,3,4,7
706,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Manado,3,2,4
707,Asia,Indonesia,Celebes,hill,pagan,tropical,indonesian,coffee,Sulawesi,3,3,5
708,Asia,Indonesia,Celebes,marsh,pagan,tropical,indonesian,spices,Makassar,3,5,8
709,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Salabanka,3,3,5
710,Asia,Indonesia,Amboina,forest,hindu,tropical,indonesian,coffee,Sumbawa,3,3,5
711,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Flores,3,3,4
712,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Timor,5,2,3
713,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Tindore,4,3,8
714,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,coffee,Buru,5,2,3
715,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Ceram,5,2,3
716,Oceania,Australia,Papua,hill,pagan,tropical,native,fish,Sorong,8,1,1
717,Oceania,Australia,Papua,marsh,pagan,tropical,native,fish,Kalepam,7,1,1
718,Oceania,Australia,Papua,forest,pagan,tropical,native,gold,Wewak,9,1,1
719,Oceania,Australia,Papua,forest,pagan,tropical,native,fish,Rabaul,9,1,1
720,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Manunda,3,1,5
721,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Murumbidgee,3,1,6
722,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,grain,Yarra,3,1,8
723,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,wool,Wagga,3,1,6
724,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,grain,Wollongong,3,1,7
725,Oceania,Australia,Botany,forest,pagan,temperate,aboriginal,wool,Nandewar,3,1,5
726,Oceania,Australia,Botany,forest,pagan,tropical,aboriginal,fish,Towoomba,4,1,5
727,Oceania,Australia,Maori,plains,pagan,temperate,polynese,grain,Whangarei,4,1,7
728,Oceania,Australia,Maori,plains,pagan,temperate,polynese,wool,Taranaki,4,1,5
729,Oceania,Australia,Maori,hill,pagan,temperate,polynese,wool,Wairoa,4,1,6
730,Oceania,Australia,Maori,hill,pagan,temperate,polynese,wool,Timaru,5,1,5
731,Oceania,Australia,Tasmania,forest,pagan,temperate,aboriginal,fish,Macquarie,2,1,6
732,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,fish,Tangiers,0,2,8
733,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Fez,0,5,12
734,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,wine,Orania,0,3,6
735,Africa,North Africa,Maghreb,hill,sunni,temperate,berber,wool,Atlas,0,1,4
736,Africa,North Africa,Maghreb,hill,sunni,temperate,berber,iron,Aures,0,1,4
737,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Al Djazair,0,4,7
738,Africa,North Africa,Maghreb,plains,sunni,temperate,berber,grain,Kabylia,0,1,5
739,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Tunisia,0,1,8
740,Africa,North Africa,Maghreb,desert,sunni,desertic,maghrebi,ivory,Tripolitania,0,1,3
741,Africa,North Africa,Maghreb,desert,sunni,desertic,arabic,wool,Cyrenaica,0,1,3
742,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,wool,Quattara,0,1,1
743,Africa,North Africa,Egypt,desert,miaphysite,desertic,arabic,grain,Cataract,0,1,2
744,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Alexandria,0,6,11
745,Africa,North Africa,Egypt,marsh,sunni,temperate,arabic,fish,Delta,0,6,7
746,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Egypt,0,6,16
747,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Nile,0,6,9
748,Africa,East Africa,Sudan,desert,sunni,desertic,nubian,ivory,Batn al Hajar,7,2,4
749,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Nubia,9,2,3
750,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Sudan,9,2,3
751,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Bisharin,9,2,3
752,Africa,East Africa,Ethiopia,hill,sunni,desertic,ethiopian,slaves,Massawa,9,1,2
753,Africa,East Africa,Ethiopia,desert,miaphysite,desertic,ethiopian,coffee,Keren,9,1,1
754,Africa,East Africa,Somalia,desert,sunni,desertic,somali,fish,Issas,8,1,2
755,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Afars,8,1,1
756,Africa,East Africa,Socotra,hill,miaphysite,desertic,arabic,fish,Socotra,8,1,2
757,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Somalia,8,1,1
758,Africa,East Africa,Somalia,plains,sunni,desertic,somali,wool,Ogaden,9,1,1
759,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Mudugh,7,1,2
760,Africa,East Africa,Somalia,desert,sunni,desertic,somali,cloth,Mogadiscio,6,1,3
761,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Malindi,5,1,3
762,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Kenya,6,1,2
763,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mombasa,7,1,4
764,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Tanga,5,2,3
765,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Zanzibar,0,2,5
766,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Rufiji,5,2,3
767,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Lindi,5,2,3
768,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mtawa,3,2,2
769,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Niassa,5,2,2
770,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Nampuia,3,2,2
771,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Zambezia,4,2,3
772,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,ivory,Inhambane,4,2,3
773,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,fish,Natal,4,4,5
774,Africa,South Africa,The Cape,plains,pagan,tropical,shona,grain,Transkei,3,4,5
775,Africa,South Africa,The Cape,hill,pagan,temperate,bantu,wool,Ciskei,3,2,4
776,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wool,Karroo,4,1,4
777,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,copper,Bushman,4,1,3
778,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wine,Table,3,1,7
779,Africa,South Africa,Namibia,desert,pagan,desertic,bantu,ivory,Namaqua,9,1,0
780,Africa,South Africa,Namibia,desert,pagan,desertic,bantu,fish,Damara,9,1,1
781,Africa,South Africa,Namibia,desert,pagan,desertic,kongolese,ivory,Ovambo,9,1,1
782,Africa,South Africa,Angola,plains,pagan,tropical,kongolese,slaves,Curango,4,1,4
783,Africa,South Africa,Angola,forest,pagan,tropical,kongolese,slaves,Lobito,3,1,4
784,Africa,South Africa,Angola,forest,pagan,tropical,kongolese,slaves,Luanda,3,1,4
785,Africa,South Africa,Angola,marsh,pagan,tropical,kongolese,copper,Zaire,8,5,6
786,Africa,West Africa,Congo,forest,pagan,tropical,kongolese,slaves,Cabinda,8,5,5
787,Africa,West Africa,Congo,forest,pagan,tropical,kongolese,slaves,Mayumba,7,5,5
788,Africa,West Africa,Gabon,marsh,pagan,tropical,kongolese,ivory,Muni,8,1,2
789,Africa,West Africa,Cameroon,forest,pagan,tropical,kongolese,slaves,Kribi,8,1,2
790,Africa,West Africa,Cameroon,forest,pagan,tropical,kongolese,slaves,Douala,7,1,2
791,Africa,West Africa,Ivory,marsh,pagan,tropical,yoruba,slaves,Nigeria,7,2,2
792,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,spices,Accra,7,5,8
793,Africa,West Africa,Ivory,marsh,pagan,tropical,yoruba,ivory,Ivoria,7,2,3
794,Africa,West Africa,Ivory,marsh,pagan,tropical,aka,slaves,Palanas,8,2,3
795,Africa,West Africa,Gold,forest,pagan,tropical,ashanti,gold,Leone,3,3,5
796,Africa,West Africa,Gold,forest,pagan,tropical,dyola,slaves,Guinea,8,2,4
797,Africa,West Africa,Senegal,marsh,pagan,tropical,dyola,spices,Casamance,8,1,1
798,Africa,West Africa,Senegal,forest,pagan,tropical,senegambian,slaves,Gambia,8,1,2
799,Africa,West Africa,Senegal,plains,pagan,temperate,senegambian,slaves,Dakar,8,1,2
800,Africa,West Africa,Senegal,plains,sunni,temperate,senegambian,ivory,Senegal,8,1,3
801,Africa,West Africa,Senegal,plains,sunni,desertic,senegambian,ivory,Louga,8,1,1
802,Africa,West Africa,Mauritania,desert,sunni,desertic,tuareg,slaves,Nouakchott,5,1,1
803,Africa,West Africa,Mauritania,desert,sunni,desertic,tuareg,fish,Nouadibuh,9,1,1
804,Africa,West Africa,Mauritania,desert,sunni,desertic,tuareg,slaves,Tassaret,9,1,1
805,Africa,West Africa,Mauritania,desert,sunni,desertic,berber,slaves,Sahara,9,1,4
806,Africa,North Africa,Maghreb,hill,sunni,temperate,maghrebi,wool,Toubkal,0,2,10
807,Africa,East Africa,Madagascar,forest,pagan,tropical,madagasque,slaves,Ambovombe,5,1,2
808,Africa,East Africa,Madagascar,forest,pagan,tropical,madagasque,slaves,Antsirana,6,1,2
809,Africa,East Africa,The Mascarenes,forest,pagan,tropical,madagasque,coffee,Bourbon,3,1,5
810,Africa,East Africa,The Mascarenes,forest,pagan,tropical,madagasque,sugar,Mauritius,3,1,5
811,Africa,East Africa,Seychelles,plains,pagan,tropical,madagasque,fish,Mahe,4,1,2
812,Oceania,Pacific,Hawaii,hill,pagan,tropical,native,sugar,Kauai,4,1,3
813,Oceania,Pacific,Hawaii,forest,pagan,tropical,native,sugar,Oahu,4,1,3
814,Oceania,Pacific,Polynesia,forest,pagan,tropical,polynese,spices,Tahiti,2,1,3
815,Oceania,Pacific,Fiji,forest,pagan,tropical,polynese,sugar,Viti Levu,5,1,3
816,Africa,West Africa,Cameroon,forest,pagan,tropical,yoruba,sugar,Fernando Po,3,1,2
817,Africa,West Africa,Canarias,hill,catholic,temperate,castilian,sugar,The Canary Islands,0,1,3
818,Africa,West Africa,Cape Verde,forest,pagan,tropical,senegambian,salt,Cape Verde,3,1,2
819,Europe,Southern Europe,Mediterranean,forest,catholic,temperate,maltese,fish,Malta,0,2,3
820,Europe,Southern Europe,Mediterranean,hill,orthodox,temperate,greek,fish,Corfu,0,3,4
821,Europe,Southern Europe,Mediterranean,hill,catholic,temperate,catalan,fish,The Baleares,0,1,4
822,America,Central America,Costa Rica,forest,pagan,tropical,mesoamerican,naval_supplies,Costa Rica,5,1,3
823,Europe,Southern Europe,Iberia,hill,catholic,temperate,portuguese,sugar,The Azores,0,1,3
824,Africa,West Africa,St Helena,hill,pagan,temperate,native,fish,St. Helena,3,1,1
825,America,NWPacificSea,Sea,sea,0,ncontinental,0,0,Bering Straits,0,0,0
826,America,AlaskaSea,Sea,sea,0,tundra,0,0,Aleutian Sea,0,0,0
827,America,AlaskaSea,Sea,sea,0,tundra,0,0,Aleutian Islands,0,0,0
828,America,AlaskaSea,Sea,sea,0,tundra,0,0,Gulf of Alaska,0,0,0
829,America,HudsonBaySea,HudsonBayArea,sea,0,tundra,0,0,Hudson Bay,0,0,0
830,America,HudsonBaySea,Sea,sea,0,tundra,0,0,Hudson Straits,0,0,0
831,America,HudsonBaySea,Sea,sea,0,tundra,0,0,Sea of Baffin,0,0,0
832,America,HudsonBaySea,Sea,sea,0,ncontinental,0,0,Strait of Labrador,0,0,0
833,America,HudsonBaySea,Sea,sea,0,0,0,0,Gulf of Saint Lawrence,0,0,0
834,America,HudsonBaySea,Sea,sea,0,ncontinental,0,0,Sea of Labrador,0,0,0
835,America,ArcticSeaSea,Sea,sea,0,ncontinental,0,0,Coast of Greenland,0,0,0
836,Europe,ArcticSeaSea,Sea,sea,0,0,0,0,Coast of Iceland,0,0,0
837,Europe,ArcticSeaSea,Sea,sea,0,ncontinental,0,0,Icelandic Sea,0,0,0
838,Europe,ArcticSeaSea,Sea,sea,0,ncontinental,0,0,Jan Mayen Sea,0,0,0
839,Europe,ArcticSeaSea,Sea,sea,0,ncontinental,0,0,Spitzberg,0,0,0
840,Europe,ArcticSeaSea,Sea,sea,0,0,0,0,Throndheim Fjord,0,0,0
841,Europe,ArcticSeaSea,Sea,sea,0,0,0,0,The Lofotens,0,0,0
842,Europe,ArcticSeaSea,Sea,sea,0,ncontinental,0,0,North Cape,0,0,0
843,Europe,ArcticSeaSea,Sea,sea,0,tundra,0,0,White Sea,0,0,0
844,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Bay of Ajan,0,0,0
845,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Bay of Magadan,0,0,0
846,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Gulf of kolyma,0,0,0
847,Asia,KamtchatkaSea,Sea,sea,0,tundra,0,0,Bay of Kamenskoie,0,0,0
848,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Coast of Kamchatska,0,0,0
849,Asia,KamtchatkaSea,Sea,sea,0,0,0,0,Cape of Kamchatska,0,0,0
850,Asia,KamtchatkaSea,Sea,sea,0,0,0,0,Komandorski Islands,0,0,0
851,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Bay of Uka,0,0,0
852,Asia,KamtchatkaSea,Sea,sea,0,tundra,0,0,Bay of Oljut,0,0,0
853,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,Bay of Anadyr,0,0,0
854,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,Western Aleutian Sea,0,0,0
855,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,Central Aleutian Sea,0,0,0
856,America,NWPacificSea,Sea,sea,0,0,0,0,South Aleutian Sea,0,0,0
857,America,AlaskaSea,Sea,sea,0,0,0,0,Northwestern Pacific Ocean,0,0,0
858,America,AlaskaSea,Sea,sea,0,ncontinental,0,0,Northern Pacific Ocean,0,0,0
859,America,AlaskaSea,Sea,sea,0,0,0,0,Northwestern Pacific Ocean,0,0,0
860,America,AlaskaSea,Sea,sea,0,0,0,0,Coast of Oregon,0,0,0
861,America,AlaskaSea,Sea,sea,0,0,0,0,Coast of Columbia,0,0,0
862,America,ENACoastSea,Sea,sea,0,0,0,0,Chesapeake Bay,0,0,0
863,America,ENACoastSea,Sea,sea,0,0,0,0,Massachusetts Bay,0,0,0
864,America,HudsonBaySea,Sea,sea,0,0,0,0,Bay of Fundy,0,0,0
865,America,HudsonBaySea,Sea,sea,0,0,0,0,Newfoundland Banks,0,0,0
866,America,NAtlanticSea,Sea,sea,0,0,0,0,Greenland Sea,0,0,0
867,Europe,NAtlanticSea,Sea,sea,0,tundra,0,0,North Atlantic Drift,0,0,0
868,Europe,NAtlanticSea,Sea,sea,0,tundra,0,0,North Atlantic Drift,0,0,0
869,Europe,NorthSeaSea,Sea,sea,0,tundra,0,0,North Atlantic Drift,0,0,0
870,Europe,NorthSeaSea,Sea,sea,0,tundra,0,0,North Atlantic Drift,0,0,0
871,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Shetlands,0,0,0
872,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Norwegian Sea,0,0,0
873,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Sea of Bergen,0,0,0
874,Europe,NorthSeaSea,Sea,sea,0,0,0,0,Sea of Stavanger,0,0,0
875,Europe,ScandinaviaSea,Sea,sea,0,0,0,0,The Sund,0,0,0
876,Europe,ScandinaviaSea,Sea,sea,0,0,0,0,Baltic Sea,0,0,0
877,Europe,ScandinaviaSea,Sea,sea,0,0,0,0,Kalmar Strait,0,0,0
878,Europe,ScandinaviaSea,Sea,sea,0,0,0,0,Gulf of Riga,0,0,0
879,Europe,ScandinaviaSea,Sea,sea,0,tundra,0,0,Gulf of Finland,0,0,0
880,Europe,ScandinaviaSea,Sea,sea,0,tundra,0,0,�land Sea,0,0,0
881,Europe,ScandinaviaSea,Sea,sea,0,tundra,0,0,Gulf of Turku,0,0,0
882,Europe,ScandinaviaSea,Sea,sea,0,tundra,0,0,Gulf of Bothnia,0,0,0
883,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Amur Delta,0,0,0
884,Asia,KamtchatkaSea,Sea,sea,0,ncontinental,0,0,Okhotsk Sea,0,0,0
885,Asia,JapanSea,Sea,sea,0,0,0,0,Coast of Sakhalin,0,0,0
886,Asia,JapanSea,Sea,sea,0,0,0,0,Tatar Straits,0,0,0
887,Asia,JapanSea,Sea,sea,0,0,0,0,Soya Strait,0,0,0
888,Asia,JapanSea,Sea,sea,0,tundra,0,0,Kuro Siwo Current,0,0,0
889,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,Kuro Siwo Current,0,0,0
890,Asia,NWPacificSea,Sea,sea,0,0,0,0,Northern Pacific Ocean,0,0,0
891,Asia,NWPacificSea,Sea,sea,0,0,0,0,Northern Pacific Ocean,0,0,0
892,Asia,NWPacificSea,Sea,sea,0,0,0,0,Northern Pacific Ocean,0,0,0
893,Asia,NWPacificSea,Sea,sea,0,tundra,0,0,North Pacific Drift,0,0,0
894,America,AlaskaSea,Sea,sea,0,tundra,0,0,North Pacific Drift,0,0,0
895,America,AlaskaSea,Sea,sea,0,tundra,0,0,North Pacific Drift,0,0,0
896,America,AlaskaSea,Sea,sea,0,tundra,0,0,North Pacific Drift,0,0,0
897,America,AlaskaSea,Sea,sea,0,0,0,0,Santa Catalina Islands,0,0,0
898,America,EPacificSea,Sea,sea,0,0,0,0,Northern Pacific Ocean,0,0,0
899,America,EPacificSea,Sea,sea,0,0,0,0,Coast of California,0,0,0
900,America,EPacificSea,Sea,sea,0,0,0,0,Californian Gulf,0,0,0
901,America,EPacificSea,Sea,sea,0,0,0,0,Mazatlan Bay,0,0,0
902,America,CaribbeanSea,Sea,sea,0,0,0,0,Tampico Bay,0,0,0
903,America,CaribbeanSea,Sea,sea,0,0,0,0,Yucatan Sea,0,0,0
904,America,CaribbeanSea,Sea,sea,0,arctic,0,0,Gulf of Mexico,0,0,0
905,America,CaribbeanSea,Sea,sea,0,0,0,0,Mississippi Bay,0,0,0
906,America,CaribbeanSea,Sea,sea,0,0,0,0,Mobile Bay,0,0,0
907,America,ENACoastSea,Sea,sea,0,0,0,0,Cape Canaveral,0,0,0
908,America,ENACoastSea,Sea,sea,0,0,0,0,Coast of Carolina,0,0,0
909,America,ENACoastSea,Sea,sea,0,0,0,0,Cape Hatteras,0,0,0
910,America,ENACoastSea,Sea,sea,0,0,0,0,Bermuda Triangle,0,0,0
911,America,ENACoastSea,Sea,sea,0,tundra,0,0,Gulf Stream,0,0,0
912,America,ENACoastSea,Sea,sea,0,0,0,0,The Bermudas,0,0,0
913,America,ENACoastSea,Sea,sea,0,tundra,0,0,Gulf Stream,0,0,0
914,America,NAtlanticSea,Sea,sea,0,0,0,0,Northern Atlantic Ocean,0,0,0
915,America,NAtlanticSea,Sea,sea,0,tundra,0,0,North Atlantic Drift,0,0,0
